Position,Const,Created,Modified,Description,Title,URL,Title Type,IMDb Rating,Runtime (mins),Year,Genres,Num Votes,Release Date,Directors
186,tt0434215,2018-07-18,2018-07-18,,Flicka,https://www.imdb.com/title/tt0434215/,movie,6.1,95,2006,"Adventure, Drama, Family",7218,2006-10-19,Michael Mayer
187,tt0109279,2018-07-18,2018-07-18,,Black Beauty,https://www.imdb.com/title/tt0109279/,movie,6.6,88,1994,"Adventure, Drama, Family, Romance",8896,1994-07-29,Caroline Thompson
188,tt0084707,2018-07-20,2018-07-20,,Sophie's Choice,https://www.imdb.com/title/tt0084707/,movie,7.6,150,1982,"Drama, Romance",39819,1982-12-08,Alan J. Pakula
189,tt0405159,2018-07-20,2018-07-20,,Million Dollar Baby,https://www.imdb.com/title/tt0405159/,movie,8.1,132,2004,"Drama, Sport",614147,2004-12-05,Clint Eastwood
190,tt0460792,2018-07-20,2018-07-20,,Fast Food Nation,https://www.imdb.com/title/tt0460792/,movie,6.3,116,2006,"Comedy, Drama, Romance, Thriller",22989,2006-05-19,Richard Linklater
191,tt1922777,2018-07-20,2018-07-20,,Sinister,https://www.imdb.com/title/tt1922777/,movie,6.8,110,2012,"Horror, Mystery, Thriller",209773,2012-03-11,Scott Derrickson
192,tt0384680,2018-07-20,2018-07-20,,The Weather Man,https://www.imdb.com/title/tt0384680/,movie,6.5,102,2005,"Comedy, Drama",76223,2005-10-20,Gore Verbinski
193,tt1659337,2018-01-06,2018-01-06,,The Perks of Being a Wallflower,https://www.imdb.com/title/tt1659337/,movie,8.0,103,2012,"Drama, Romance",443983,2012-09-08,Stephen Chbosky
194,tt0087892,2018-07-24,2018-07-24,,A Passage to India,https://www.imdb.com/title/tt0087892/,movie,7.3,164,1984,"Adventure, Drama, History",16341,1984-12-14,David Lean
195,tt0074806,2018-07-30,2018-07-30,,The Little Girl Who Lives Down the Lane,https://www.imdb.com/title/tt0074806/,movie,7.1,100,1976,"Drama, Horror, Mystery, Thriller",12114,1976-05-31,Nicolas Gessner
196,tt0098115,2018-08-15,2018-08-15,,Prancer,https://www.imdb.com/title/tt0098115/,movie,6.4,103,1989,"Drama, Family, Fantasy",4405,1989-11-17,John D. Hancock
197,tt0107630,2018-08-31,2018-08-31,,My Life,https://www.imdb.com/title/tt0107630/,movie,6.8,117,1993,Drama,10211,1993-11-12,Bruce Joel Rubin
198,tt1756807,2018-09-09,2018-09-09,,The Girl in the White Coat,https://www.imdb.com/title/tt1756807/,movie,6.9,113,2011,Drama,8,2011-10-15,Darrell Wasyk
199,tt0441774,2018-09-17,2018-09-17,,Lonely Hearts,https://www.imdb.com/title/tt0441774/,movie,6.4,108,2006,"Biography, Crime, Drama, History, Romance, Thriller",19841,2006-04-30,Todd Robinson
200,tt0264796,2018-10-07,2018-10-07,,Life as a House,https://www.imdb.com/title/tt0264796/,movie,7.5,125,2001,Drama,42259,2001-09-09,Irwin Winkler
201,tt7008872,2018-11-03,2018-11-03,,Boy Erased,https://www.imdb.com/title/tt7008872/,movie,6.9,115,2018,"Biography, Drama",27420,2018-09-01,Joel Edgerton
202,tt1517451,2018-11-03,2018-11-03,,A Star Is Born,https://www.imdb.com/title/tt1517451/,movie,7.7,136,2018,"Drama, Music, Romance",307543,2018-08-31,Bradley Cooper
203,tt0368913,2018-11-16,2018-11-16,,Osama,https://www.imdb.com/title/tt0368913/,movie,7.3,83,2003,Drama,8449,2003-05-20,Siddiq Barmak
204,tt0079417,2018-11-19,2018-11-19,,Kramer vs. Kramer,https://www.imdb.com/title/tt0079417/,movie,7.8,105,1979,Drama,126683,1979-12-17,Robert Benton
205,tt5461944,2018-11-23,2018-11-23,,Hotel Mumbai,https://www.imdb.com/title/tt5461944/,movie,7.6,123,2018,"Action, Drama, History, Thriller",45596,2018-09-07,Anthony Maras
206,tt5580266,2018-11-29,2018-11-29,,The Hate U Give,https://www.imdb.com/title/tt5580266/,movie,7.4,133,2018,"Crime, Drama",25579,2018-09-07,George Tillman Jr.
207,tt2066176,2018-12-06,2018-12-06,,Any Day Now,https://www.imdb.com/title/tt2066176/,movie,7.5,98,2012,Drama,5690,2012-04-20,Travis Fine
208,tt0117001,2018-12-06,2018-12-06,,Mary Jane's Not a Virgin Anymore,https://www.imdb.com/title/tt0117001/,movie,5.7,98,1996,"Drama, Romance",289,1996-08-14,Sarah Jacobson
209,tt0093093,2018-12-22,2018-12-22,,The Glass Menagerie,https://www.imdb.com/title/tt0093093/,movie,7.1,134,1987,Drama,1860,1987-09-19,Paul Newman
210,tt0101070,2018-12-28,2018-12-28,,Conspiracy of Silence,https://www.imdb.com/title/tt0101070/,tvMiniSeries,7.9,240,1991,"Crime, Drama, Mystery",206,1991-12-31,
211,tt0808244,2019-01-05,2019-01-05,,Easy Virtue,https://www.imdb.com/title/tt0808244/,movie,6.7,97,2008,"Comedy, Romance",19581,2008-09-08,Stephan Elliott
212,tt0452694,2019-01-26,2019-01-26,,The Time Traveler's Wife,https://www.imdb.com/title/tt0452694/,movie,7.1,107,2009,"Drama, Fantasy, Romance, Sci-Fi",137064,2009-08-14,Robert Schwentke
213,tt0080516,2019-01-26,2019-01-26,,The Changeling,https://www.imdb.com/title/tt0080516/,movie,7.2,107,1980,Horror,28447,1980-03-26,Peter Medak
214,tt7134096,2019-01-26,2019-01-26,,The Rhythm Section,https://www.imdb.com/title/tt7134096/,movie,5.2,109,2020,"Action, Drama, Mystery, Thriller",6314,2020-01-27,Reed Morano
215,tt0259711,2019-02-03,2019-02-03,,Vanilla Sky,https://www.imdb.com/title/tt0259711/,movie,6.9,136,2001,"Fantasy, Mystery, Romance, Sci-Fi, Thriller",241629,2001-12-10,Cameron Crowe
216,tt0080549,2019-02-04,2019-02-04,,Coal Miner's Daughter,https://www.imdb.com/title/tt0080549/,movie,7.5,124,1980,"Biography, Drama, Music",16007,1980-03-07,Michael Apted
217,tt0093005,2019-02-15,2019-02-15,,Family Sins,https://www.imdb.com/title/tt0093005/,tvMovie,6.7,91,1987,Drama,122,1987-10-25,Jerrold Freedman
218,tt6952960,2019-03-03,2019-03-03,,The Kindergarten Teacher,https://www.imdb.com/title/tt6952960/,movie,6.7,96,2018,Drama,11737,2018-01-19,Sara Colangelo
219,tt0139134,2019-03-07,2019-03-07,,Cruel Intentions,https://www.imdb.com/title/tt0139134/,movie,6.8,97,1999,"Drama, Romance",174463,1999-03-05,Roger Kumble
220,tt0760329,2019-05-25,2019-05-25,,The Water Horse,https://www.imdb.com/title/tt0760329/,movie,6.4,112,2007,"Adventure, Family, Fantasy",36884,2007-11-25,Jay Russell
221,tt0106868,2019-05-25,2019-05-25,,A Far Off Place,https://www.imdb.com/title/tt0106868/,movie,6.6,100,1993,"Adventure, Drama, Family, Romance",3244,1993-03-12,Mikael Salomon
222,tt1073510,2019-06-09,2019-06-09,,Prayers for Bobby,https://www.imdb.com/title/tt1073510/,tvMovie,8.1,90,2009,"Biography, Drama, Romance",14919,2009-01-21,Russell Mulcahy
223,tt0126004,2019-06-11,2019-06-11,,La rose de fer,https://www.imdb.com/title/tt0126004/,movie,6.2,86,1973,"Fantasy, Horror",1582,1973-04-12,Jean Rollin
224,tt0094715,2019-06-11,2019-06-11,,Beaches,https://www.imdb.com/title/tt0094715/,movie,7.0,123,1988,"Comedy, Drama, Music",22424,1988-12-21,Garry Marshall
225,tt0123987,2019-06-13,2019-06-13,,Madeline,https://www.imdb.com/title/tt0123987/,movie,5.9,88,1998,"Comedy, Family",6473,1998-07-10,Daisy von Scherler Mayer
226,tt0191972,2019-06-15,2019-06-15,,Down Will Come Baby,https://www.imdb.com/title/tt0191972/,tvMovie,5.9,87,1999,"Drama, Thriller",356,1999-05-04,Gregory Goodell
227,tt0091641,2019-07-04,2019-07-04,,Nobody's Child,https://www.imdb.com/title/tt0091641/,tvMovie,7.4,100,1986,Drama,134,1986-04-06,Lee Grant
228,tt0095227,2019-08-02,2019-08-02,,God Bless the Child,https://www.imdb.com/title/tt0095227/,tvMovie,7.5,93,1988,Drama,388,1988-03-21,Larry Elikann
